ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	method
GO:0002158	osteoclast proliferation	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	7128/8600	2	GO
GO:0002423	natural killer cell mediated immune response to tumor cell	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	3593/10666	2	GO
GO:0002604	regulation of dendritic cell antigen processing and presentation	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	6366/64127	2	GO
GO:0030223	neutrophil differentiation	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	51176/2355	2	GO
GO:0033632	regulation of cell-cell adhesion mediated by integrin	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	23075/10563	2	GO
GO:0035871	protein K11-linked deubiquitination	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	7128/23252	2	GO
GO:0036462	TRAIL-activated apoptotic signaling pathway	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	11315/841	2	GO
GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	7297/3717	2	GO
GO:0070669	response to interleukin-2	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	3559/5771	2	GO
GO:0072178	nephric duct morphogenesis	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	2625/2043	2	GO
GO:0090085	regulation of protein deubiquitination	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	10318/11315	2	GO
GO:0140105	interleukin-10-mediated signaling pathway	2/226	11/17176	0.181818181818182	13.8181818181818	4.91041963145935	0.00876686619223842	0.0489725732318405	0.0360675595902517	7297/3586	2	GO
GO:0007517	muscle organ development	11/226	363/17176	0.0303030303030303	2.3030303030303	2.89736335441417	0.00882829351508936	0.0492379272387318	0.0362629888034718	8320/84159/2065/51176/1432/84300/4088/3516/245806/2047/9750	11	GO
GO:0007498	mesoderm development	6/226	135/17176	0.0444444444444444	3.37777777777778	3.20264167803644	0.00894615803121932	0.0498167162179394	0.0366892581338361	3717/8320/10320/51176/4088/9355	6	GO
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	4/226	62/17176	0.0645161290322581	4.90322580645161	3.55517921799369	0.00897440588596565	0.0498171102241358	0.0366895483134413	10018/9966/1611/4088	4	GO
GO:2000630	positive regulation of miRNA metabolic process	4/226	62/17176	0.0645161290322581	4.90322580645161	3.55517921799369	0.00897440588596565	0.0498171102241358	0.0366895483134413	3586/2625/2113/4088	4	GO
GO:0009897	external side of plasma membrane	18/237	392/18162	0.0459183673469388	3.51885817618187	5.7971896073585	4.20944596635576e-06	0.000767302309303289	0.000730354941666065	3570/3593/115352/958/149233/3559/1493/1235/9308/2212/3595/10666/914/3596/355/8764/9180/23308	18	GO
GO:0043235	receptor complex	18/237	409/18162	0.0440097799511002	3.37259756739191	5.5803871282715	7.55235686755388e-06	0.000767302309303289	0.000730354941666065	3570/7297/3717/3593/958/149233/3559/3595/7185/7132/2322/2065/3710/923/4088/375567/9180/8809	18	GO
GO:0098802	plasma membrane signaling receptor complex	12/237	191/18162	0.06282722513089	4.81463317648618	6.09393493804646	8.16279052450308e-06	0.000767302309303289	0.000730354941666065	3570/7297/3717/958/149233/3559/7185/2065/923/375567/9180/8809	12	GO
GO:0090575	RNA polymerase II transcription regulator complex	12/237	255/18162	0.0470588235294118	3.60625465376024	4.81936690792661	0.000137785799484587	0.00971389886366341	0.00924615233383416	6775/60468/861/864/6932/51176/4862/4088/8543/3159/2355/2494	12	GO
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	5/237	49/18162	0.102040816326531	7.8196848359597	5.49644164131142	0.000433193536424403	0.0225839939733773	0.0214965228190041	7297/3717/10758/2786/2768	5	GO
GO:0019897	extrinsic component of plasma membrane	7/237	106/18162	0.0660377358490566	5.06066395987581	4.82118371124829	0.000480510510071857	0.0225839939733773	0.0214965228190041	7297/3717/10758/64127/2786/375567/2768	7	GO
GO:0005126	cytokine receptor binding	20/231	273/17835	0.0732600732600733	5.65624851339137	8.88086318812083	4.57814925652895e-10	2.03269826989886e-07	1.82644059813103e-07	3570/7297/3717/3593/149233/10019/51752/3586/2625/6366/7185/7292/200734/3596/8600/9966/10563/4088/9180/841	20	GO
GO:0004896	cytokine receptor activity	12/231	97/17835	0.123711340206186	9.55147944838667	9.67385312468516	4.52617946905587e-09	1.0048118421304e-06	9.02853694090619e-07	3570/3593/149233/3559/3460/1235/3595/3455/2859/2322/9180/8809	12	GO
GO:0140375	immune receptor activity	13/231	147/17835	0.0884353741496599	6.8278999911653	8.12748327112287	6.19746759224679e-08	9.17225203652525e-06	8.24154462267205e-06	3570/3593/149233/3559/3460/1235/2212/3595/3455/2859/2322/9180/8809	13	GO
GO:0019955	cytokine binding	12/231	142/17835	0.0845070422535211	6.52460215840498	7.57127696396891	3.31075712940396e-07	3.6749404136384e-05	3.30204461064237e-05	3570/3593/149233/3559/1235/3595/7132/3455/8764/11315/9180/8809	12	GO
GO:0001221	transcription coregulator binding	10/231	117/17835	0.0854700854700855	6.5989565989566	6.96013036881087	2.90874642755434e-06	0.000258296682766825	0.000232087346535388	2625/861/2113/864/5467/51176/4772/4088/3159/2494	10	GO
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	16/231	347/17835	0.0461095100864553	3.56001347355814	5.51647440226443	1.25358721739241e-05	0.000927654540870383	0.000833525535774953	2625/8320/5771/2113/4792/2322/51176/1432/4772/4088/5579/11315/7005/3159/3516/167465	16	GO
