score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST004133,GCST90446794,GCST90446795,FINNGEN_R12_K11_UC_STRICT2,GCST003097_2,GCST005537,GCST000964,GCST010001,GCST90473823,GCST90454275,GCST90044155,GCST90475322,GCST90436337,GCST000527,GCST90479622,GCST90018933,GCST90476067,GCST90129459,FINNGEN_R12_ULCERNAS,GCST90038684,GCST000624,GCST90468152,GCST90480319,GCST000623,GCST000243,FINNGEN_R12_ULCEROTH,GCST000529,GCST001728,GCST001118,GCST001938,GCST000311,GCST008658,GCST90480318,GCST90479621,GCST90018713,GCST90454587,GCST003960,GCST90179177,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.628716286830039,ENSG00000113302,IL12B,protein_coding,0.819340486556357,NA,NA,GCST004133/GCST90446794/GCST004133/GCST90446794/GCST90446795/GCST90446794/FINNGEN_R12_K11_UC_STRICT2/GCST003097_2/GCST005537/GCST000964,0.911030530929565/0.907267093658447/0.613256752490997/0.606474578380585/0.585709929466248/0.551004827022552/0.527859270572662/0.527859270572662/0.524782598018646/0.511819303035736,0.6132568,0.5510048,0.5857099,0.5278593,0.5278593,0.5247826,0.5118193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,IL12B,3593,GWAS,1,90,13
0.626770282744281,ENSG00000167207,NOD2,protein_coding,0.560785266274186,NA,NA,GCST005537,0.898049533367157,NA,NA,NA,NA,NA,0.8980495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NOD2,64127,GWAS,1,288,28
0.592883909759951,ENSG00000162594,IL23R,protein_coding,0.930443929556147,NA,NA,GCST004133/GCST90446795/GCST010001/GCST000964/FINNGEN_R12_K11_UC_STRICT2/GCST90473823/GCST90454275/GCST90044155/GCST90475322/GCST90436337/GCST000527/GCST90479622/GCST90018933/GCST90476067/GCST90129459/GCST005537/FINNGEN_R12_ULCERNAS/GCST90446795/GCST003097_2/GCST90038684/GCST004133/GCST90436337/GCST000624/GCST90446794/GCST90468152/FINNGEN_R12_K11_UC_STRICT2/GCST90476067/GCST90480319,0.954680562019348/0.946546137332916/0.946546137332916/0.945187389850616/0.937208533287048/0.936582744121552/0.93515545129776/0.934820413589478/0.933442950248718/0.933442950248718/0.931702554225922/0.929905652999878/0.92859935760498/0.907863438129425/0.905994713306427/0.895778477191925/0.846069574356079/0.806412518024445/0.803474247455597/0.791554510593414/0.785533010959625/0.775426864624023/0.765697121620178/0.755053877830505/0.739867568016052/0.702024936676025/0.682694792747498/0.5837562084198,0.785533,0.7550539,0.8064125,0.7020249,0.8034742,0.8957785,0.9451874,0.9465461,0.9365827,0.9351555,0.9348204,0.933443,0.7754269,0.9317026,0.9299057,0.9285994,0.6826948,0.9059947,0.8460696,0.7915545,0.7656971,0.7398676,0.5837562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,IL23R,149233,GWAS,1,196,33
0.592108590068468,ENSG00000096968,JAK2,protein_coding,0.766033153723032,NA,NA,GCST000964/GCST005537/GCST90480319/GCST004133/GCST90475322/GCST90476067/FINNGEN_R12_K11_UC_STRICT2,0.840437293052673/0.836424231529236/0.835807263851166/0.824606895446777/0.781518280506134/0.757642686367035/0.636836349964142,0.8246069,NA,NA,0.6368363,NA,0.8364242,0.8404373,NA,NA,NA,NA,0.7815183,NA,NA,NA,NA,0.7576427,NA,NA,NA,NA,NA,0.8358073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,JAK2,3717,GWAS,1,500,31
0.591176866588719,ENSG00000136634,IL10,protein_coding,0.915842870525204,NA,NA,GCST000623/GCST90446794/GCST000964/GCST000243/GCST90038684/GCST90018933/FINNGEN_R12_ULCEROTH/GCST005537/FINNGEN_R12_K11_UC_STRICT2/GCST004133/FINNGEN_R12_ULCERNAS,0.962281584739685/0.962281584739685/0.961223244667053/0.961223244667053/0.960808217525482/0.960808217525482/0.959710299968719/0.959677278995514/0.959677278995514/0.959677278995514/0.958549082279205,0.9596773,0.9622816,NA,0.9596773,NA,0.9596773,0.9612232,NA,NA,NA,NA,NA,NA,NA,NA,0.9608082,NA,NA,0.9585491,0.9608082,NA,NA,NA,0.9622816,0.9612232,0.9597103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,IL10,3586,GWAS,1,500,46
0.568235951590776,ENSG00000143226,FCGR2A,protein_coding,0.895060458994849,NA,NA,FINNGEN_R12_K11_UC_STRICT2/GCST90473823/GCST90018933/GCST90436337/GCST90038684/GCST90446795/GCST90454275/GCST90468152/GCST000529/GCST000964/GCST90129459/GCST004133/GCST90446794,0.933605432510376/0.933605432510376/0.933605432510376/0.931092083454132/0.931092083454132/0.931092083454132/0.930665135383606/0.927546083927155/0.92586874961853/0.924716174602509/0.922894775867462/0.85537451505661/0.852846801280975,0.8553745,0.8528468,0.9310921,0.9336054,NA,NA,0.9247162,NA,0.9336054,0.9306651,NA,NA,0.9310921,NA,NA,0.9336054,NA,0.9228948,NA,0.9310921,NA,0.9275461,NA,NA,NA,NA,0.9258687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FCGR2A,2212,GWAS,1,320,17
0.541438211509559,ENSG00000178623,GPR35,protein_coding,0.865550219762975,NA,NA,GCST90446794/GCST005537/GCST90018933/FINNGEN_R12_ULCERNAS/FINNGEN_R12_K11_UC_STRICT2/FINNGEN_R12_ULCEROTH/GCST90446795/GCST90473823,0.928924083709717/0.928868234157562/0.926180779933929/0.926180779933929/0.908403337001801/0.905561685562134/0.768879234790802/0.650607407093048,NA,0.9289241,0.7688792,0.9084033,NA,0.9288682,NA,NA,0.6506074,NA,NA,NA,NA,NA,NA,0.9261808,NA,NA,0.9261808,NA,NA,NA,NA,NA,NA,0.9055617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,GPR35,2859,GWAS,1,30,1
0.519789271186767,ENSG00000119919,NKX2-3,protein_coding,0.832665498883376,NA,NA,GCST90446795/GCST005537/FINNGEN_R12_ULCERNAS/GCST90436337/GCST90476067/GCST90473823/GCST90018933/GCST90446794/FINNGEN_R12_K11_UC_STRICT2/GCST000964/GCST90480319/GCST004133/GCST003097_2,0.869961321353912/0.862370729446411/0.862370729446411/0.858654677867889/0.858654677867889/0.858654677867889/0.858654677867889/0.849704742431641/0.849400520324707/0.839430451393127/0.832797884941101/0.825508773326874/0.82168060541153,0.8255088,0.8497047,0.8699613,0.8494005,0.8216806,0.8623707,0.8394305,NA,0.8586547,NA,NA,NA,0.8586547,NA,NA,0.8586547,0.8586547,NA,0.8623707,NA,NA,NA,0.8327979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NKX2-3,159296,GWAS,1,17,9
0.516968490317521,ENSG00000173531,MST1,protein_coding,0.822923107440967,NA,NA,GCST004133/GCST005537/FINNGEN_R12_K11_UC_STRICT2/GCST000964/GCST000624/GCST90476067/FINNGEN_R12_ULCERNAS,0.93225109577179/0.871540427207947/0.854582726955414/0.72166109085083/0.643332719802856/0.629984557628632/0.579127848148346,0.9322511,NA,NA,0.8545827,NA,0.8715404,0.7216611,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6299846,NA,0.5791278,NA,0.6433327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,MST1,4485,GWAS,1,25,1
0.511005776737152,ENSG00000128604,IRF5,protein_coding,0.827964298465131,NA,NA,GCST001728/GCST005537/GCST90446794/GCST90446794/FINNGEN_R12_K11_UC_STRICT2,0.905691504478455/0.900340437889099/0.898915946483612/0.896314561367035/0.681695163249969,NA,0.8963146,NA,0.6816952,NA,0.9003404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9056915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,IRF5,3663,GWAS,1,186,22
0.510161285391137,ENSG00000181634,TNFSF15,protein_coding,0.821375565473209,NA,NA,GCST000964/GCST005537/GCST004133/GCST90446794/GCST90446795/GCST90446795/GCST001118/GCST90446794,0.886566877365112/0.870560884475708/0.859829306602478/0.841570317745209/0.830161690711975/0.815926074981689/0.739026725292206/0.722154140472412,0.8598293,0.7221541,0.8159261,NA,NA,0.8705609,0.8865669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7390267,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,TNFSF15,9966,GWAS,1,82,17
0.507891053869578,ENSG00000169914,OTUD3,protein_coding,0.826561699876603,NA,NA,GCST90476067/GCST90129459/GCST90446795/GCST90473823/GCST000623/GCST90468152/GCST90436337/FINNGEN_R12_ULCERNAS/GCST004133/GCST001938/FINNGEN_R12_K11_UC_STRICT2/GCST90044155/GCST90038684/GCST90446795/GCST90446794/GCST90446794/GCST90446795/GCST000527/GCST000311/GCST90480319/GCST90454275,0.853246033191681/0.852107763290405/0.849083364009857/0.849042773246765/0.847593307495117/0.841443359851837/0.839473009109497/0.832172036170959/0.828107595443726/0.824564278125763/0.822434723377228/0.820319592952728/0.820319592952728/0.806449353694916/0.806449353694916/0.801783084869385/0.701597630977631/0.525861620903015/0.525158226490021/0.525158226490021/0.52165949344635,0.8281076,0.8017831,0.7015976,0.8224347,NA,NA,NA,NA,0.8490428,0.5216595,0.8203196,NA,0.839473,0.5258616,NA,NA,0.853246,0.8521078,0.832172,0.8203196,NA,0.8414434,0.5251582,0.8475933,NA,NA,NA,NA,NA,0.8245643,0.5251582,NA,NA,NA,NA,NA,NA,NA,18,OTUD3,23252,GWAS,1,173,1
0.506100707717335,ENSG00000163362,INAVA,protein_coding,0.817594276971335,NA,NA,GCST005537/GCST004133/GCST90446794/GCST90129459/GCST90473823/GCST000964,0.929239392280579/0.851264417171478/0.810890436172485/0.801853239536285/0.759567141532898/0.631435692310333,0.8512644,0.8108904,NA,NA,NA,0.9292394,0.6314357,NA,0.7595671,NA,NA,NA,NA,NA,NA,NA,NA,0.8018532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,INAVA,55765,GWAS,1,17,2
0.503758348374805,ENSG00000178828,RNF186,protein_coding,0.801890289172168,NA,NA,GCST90129459/GCST90446794/GCST90446795/GCST90038684/GCST004133/GCST000964/GCST001728/GCST005537/GCST000624/GCST90018933/FINNGEN_R12_ULCEROTH/GCST90446794,0.835663378238678/0.835585415363312/0.831554293632507/0.831554293632507/0.822434723377228/0.672144830226898/0.672144830226898/0.672144830226898/0.672144830226898/0.672144830226898/0.643700957298279/0.631110072135925,0.8224347,0.6311101,0.8315543,NA,NA,0.6721448,0.6721448,NA,NA,NA,NA,NA,NA,NA,NA,0.6721448,NA,0.8356634,NA,0.8315543,0.6721448,NA,NA,NA,NA,0.643701,NA,0.6721448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RNF186,54546,GWAS,1,18,4
0.499187311058116,ENSG00000121281,ADCY7,protein_coding,0.81746598505709,NA,NA,FINNGEN_R12_ULCERNAS/GCST008658/GCST004133/GCST90446794/FINNGEN_R12_K11_UC_STRICT2,0.929135382175446/0.925505697727203/0.913791298866272/0.904996812343597/0.651574969291687,0.9137913,0.9049968,NA,0.651575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9291354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9255057,NA,NA,NA,NA,NA,NA,5,ADCY7,113,GWAS,1,129,1
0.49032531853923,ENSG00000166501,PRKCB,protein_coding,0.767687726748397,NA,NA,GCST005537/GCST004133/GCST90446794,0.953836560249329/0.855961799621582/0.854649066925049,0.8559618,0.8546491,NA,NA,NA,0.9538366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PRKCB,5579,GWAS,1,263,3
0.488886272821385,ENSG00000116288,PARK7,protein_coding,0.792540791570943,NA,NA,GCST005537/GCST000964/GCST90446794,0.946972489356995/0.926176249980927/0.836956977844238,NA,0.836957,NA,NA,NA,0.9469725,0.9261762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PARK7,11315,GWAS,1,400,1
0.488526301429918,ENSG00000057657,PRDM1,protein_coding,0.720842046054436,NA,NA,FINNGEN_R12_K11_UC_STRICT2/GCST90446794/GCST005537,0.822328805923462/0.74131840467453/0.739184260368347,NA,0.7413184,NA,0.8223288,NA,0.7391843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PRDM1,639,GWAS,1,215,17
0.48672189119311,ENSG00000091138,SLC26A3,protein_coding,0.77767084345723,NA,NA,GCST004133/GCST90129459/GCST90018933/GCST005537/GCST001728/GCST90038684/FINNGEN_R12_K11_UC_STRICT2/GCST004133/GCST90446794,0.84355491399765/0.812900125980377/0.769894480705261/0.739977836608887/0.73384428024292/0.726412653923035/0.722344577312469/0.713408648967743/0.625751256942749,0.7134086,0.6257513,NA,0.7223446,NA,0.7399778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7698945,NA,0.8129001,NA,0.7264127,NA,NA,NA,NA,NA,NA,NA,0.7338443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,SLC26A3,1811,GWAS,1,78,1
0.485093197754602,ENSG00000168610,STAT3,protein_coding,0.755796197769268,NA,NA,GCST90446795/FINNGEN_R12_ULCERNAS/GCST90446794/FINNGEN_R12_K11_UC_STRICT2/GCST005537/GCST004133,0.868491113185883/0.811552166938782/0.779999554157257/0.742983222007751/0.584652900695801/0.552924573421478,0.5529246,0.7799996,0.8684911,0.7429832,NA,0.5846529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8115522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,STAT3,6774,GWAS,1,500,41
0.483346281932511,ENSG00000166949,SMAD3,protein_coding,0.786391735945751,NA,NA,FINNGEN_R12_K11_UC_STRICT2/GCST90446794/GCST90446794/GCST003097_2/GCST004133/GCST005537,0.903595566749573/0.823455333709717/0.774623453617096/0.7606360912323/0.745280683040619/0.744301319122314,0.7452807,0.7746235,NA,0.9035956,0.7606361,0.7443013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,SMAD3,4088,GWAS,1,500,15
0.479722976462633,ENSG00000116833,NR5A2,protein_coding,0.756999440976594,NA,NA,GCST001728/GCST005537/GCST90454275/GCST90473823/GCST004133/GCST90446794,0.830719470977783/0.830719470977783/0.830719470977783/0.781739473342896/0.765165030956268/0.714792907238007,0.765165,0.7147929,NA,NA,NA,0.8307195,NA,NA,0.7817395,0.8307195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8307195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NR5A2,2494,GWAS,1,139,2
0.476965013586221,ENSG00000142224,IL19,protein_coding,0.770579189845087,NA,NA,FINNGEN_R12_K11_UC_STRICT2/GCST90446794/GCST90446794/GCST90018933/GCST004133,0.849263668060303/0.841204583644867/0.804951727390289/0.76533830165863/0.74488228559494,0.7448823,0.8049517,NA,0.8492637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7653383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,IL19,29949,GWAS,1,103,12
0.473877888954489,ENSG00000162542,TMCO4,protein_coding,0.779493144312171,NA,NA,GCST90044155/GCST004133/GCST90436337/GCST90129459/GCST90038684/GCST90476067/FINNGEN_R12_K11_UC_STRICT2,0.842804431915283/0.839058637619019/0.838839411735535/0.836618185043335/0.670731365680695/0.670731365680695/0.670731365680695,0.8390586,NA,NA,0.6707314,NA,NA,NA,NA,NA,NA,0.8428044,NA,0.8388394,NA,NA,NA,0.6707314,0.8366182,NA,0.6707314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TMCO4,255104,GWAS,1,17,0
0.46252907709251,ENSG00000091140,DLD,protein_coding,0.753135321057779,NA,NA,GCST90480319/GCST90044155/GCST90446794/GCST90476067/GCST001728/GCST004133/GCST000964/FINNGEN_R12_K11_UC_STRICT2/GCST005537,0.814961075782776/0.782160699367523/0.77681440114975/0.750988245010376/0.749727070331573/0.736314058303833/0.719500124454498/0.636266350746155/0.632835388183594,0.7363141,0.7768144,NA,0.6362664,NA,0.6328354,0.7195001,NA,NA,NA,0.7821607,NA,NA,NA,NA,NA,0.7509882,NA,NA,NA,NA,NA,0.8149611,NA,NA,NA,NA,0.7497271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,DLD,1738,GWAS,1,336,1
0.457052398947046,ENSG00000095110,NXPE1,protein_coding,0.748564197865343,NA,NA,GCST001728/GCST005537/GCST004133/GCST000964/GCST90446794,0.843717753887177/0.842861890792847/0.832400679588318/0.814838230609894/0.80213075876236,0.8324007,0.8021308,NA,NA,NA,0.8428619,0.8148382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8437178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NXPE1,120400,GWAS,1,7,0
0.445100283581575,ENSG00000175354,PTPN2,protein_coding,0.696876774123785,NA,NA,GCST005537/GCST90446794,0.817501127719879/0.766170740127563,NA,0.7661707,NA,NA,NA,0.8175011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PTPN2,5771,GWAS,1,106,17
0.439187069167571,ENSG00000107968,MAP3K8,protein_coding,0.681857367036525,NA,NA,GCST005537,0.781454503536224,NA,NA,NA,NA,NA,0.7814545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MAP3K8,1326,GWAS,1,71,7
0.437932158745603,ENSG00000162927,PUS10,protein_coding,0.718364042047205,NA,NA,GCST005537/FINNGEN_R12_K11_UC_STRICT2/GCST004133/GCST000964/GCST90446794/GCST000624,0.791160404682159/0.784787476062775/0.784787476062775/0.777186453342438/0.763565897941589/0.691827833652496,0.7847875,0.7635659,NA,0.7847875,NA,0.7911604,0.7771865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6918278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,PUS10,150962,GWAS,1,36,2
0.436122667003253,ENSG00000182095,TNRC18,protein_coding,0.712228380823158,NA,NA,GCST90018933/FINNGEN_R12_ULCEROTH/FINNGEN_R12_ULCERNAS/FINNGEN_R12_K11_UC_STRICT2,0.801259815692902/0.801259815692902/0.801259815692902/0.801259815692902,NA,NA,NA,0.8012598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8012598,NA,NA,0.8012598,NA,NA,NA,NA,NA,NA,0.8012598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNRC18,84629,GWAS,1,19,0
0.429791541903051,ENSG00000115009,CCL20,protein_coding,0.659411030364397,NA,NA,GCST004133/GCST005537,0.823473930358887/0.740871429443359,0.8234739,NA,NA,NA,NA,0.7408714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CCL20,6364,GWAS,1,286,22
0.428077858537045,ENSG00000145623,OSMR,protein_coding,0.667512276420032,NA,NA,GCST005537/GCST90446794,0.88259094953537/0.861664235591888,NA,0.8616642,NA,NA,NA,0.8825909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,OSMR,9180,GWAS,1,88,7
0.42669840361641,ENSG00000143365,RORC,protein_coding,0.688802795163779,NA,NA,GCST90018933/FINNGEN_R12_K11_UC_STRICT2/GCST005537/GCST004133/GCST90446794/GCST90446794/GCST90473823,0.835971355438232/0.591425120830536/0.552519738674164/0.552519738674164/0.533839404582977/0.526864528656006/0.526864528656006,0.5525197,0.5268645,NA,0.5914251,NA,0.5525197,NA,NA,0.5268645,NA,NA,NA,NA,NA,NA,0.8359714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RORC,6097,GWAS,1,144,13
0.424977957889118,ENSG00000180871,CXCR2,protein_coding,0.652806490598315,NA,NA,GCST90446794/GCST000964/GCST005537,0.783306360244751/0.734870314598083/0.734870314598083,NA,0.7833064,NA,NA,NA,0.7348703,0.7348703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CXCR2,3579,GWAS,1,280,20
0.424856035963609,ENSG00000118503,TNFAIP3,protein_coding,0.665055679874064,NA,NA,GCST005537,0.91087931394577,NA,NA,NA,NA,NA,0.9108793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFAIP3,7128,GWAS,1,243,28
0.42478199267749,ENSG00000124678,TCP11,protein_coding,0.69782222674378,NA,NA,GCST90446794/GCST90446795/GCST90446795/GCST90446795,0.810890436172485/0.810890436172485/0.775648534297943/0.769093751907349,NA,0.8108904,0.7690938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TCP11,6954,GWAS,1,48,0
0.420437805896773,ENSG00000134242,PTPN22,protein_coding,0.667227791515501,NA,NA,GCST005537/GCST003097_2,0.908314943313599/0.756896436214447,NA,NA,NA,NA,0.7568964,0.9083149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PTPN22,26191,GWAS,1,157,21
0.420145571786025,ENSG00000140030,GPR65,protein_coding,0.68272997026129,NA,NA,GCST005537/GCST90446795/GCST90446794,0.898978054523468/0.61680269241333/0.531994998455048,NA,0.531995,0.6168027,NA,NA,0.8989781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,GPR65,8477,GWAS,1,56,1
0.418655510718485,ENSG00000132975,GPR12,protein_coding,0.687744629123994,NA,NA,GCST005537/GCST004133/GCST90446795/GCST90446795/GCST000964/GCST90446794,0.756944894790649/0.747926235198975/0.723052799701691/0.723052799701691/0.70820140838623/0.695800721645355,0.7479262,0.6958007,0.7230528,NA,NA,0.7569449,0.7082014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,GPR12,2835,GWAS,1,16,1
0.417479501121146,ENSG00000100311,PDGFB,protein_coding,0.673464416639012,NA,NA,GCST005537/GCST004133/FINNGEN_R12_K11_UC_STRICT2,0.774756968021393/0.651666283607483/0.605911493301392,0.6516663,NA,NA,0.6059115,NA,0.774757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PDGFB,5155,GWAS,1,240,10
0.417279181230231,ENSG00000124507,PACSIN1,protein_coding,0.684977270697684,NA,NA,GCST90446794/GCST90446795/GCST90446795,0.856804013252258/0.832155108451843/0.557035267353058,NA,0.856804,0.5570353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PACSIN1,29993,GWAS,1,65,0
0.414517212899175,ENSG00000164535,DAGLB,protein_coding,0.681241408843824,NA,NA,GCST90446794,0.800007104873657,NA,0.8000071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DAGLB,221955,GWAS,1,22,0
0.414056898377255,ENSG00000146535,GNA12,protein_coding,0.677709444491443,NA,NA,GCST90446794/FINNGEN_R12_K11_UC_STRICT2,0.83617091178894/0.748049736022949,NA,0.8361709,NA,0.7480497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GNA12,2768,GWAS,1,216,3
0.41223655205709,ENSG00000115604,IL18R1,protein_coding,0.671526346982354,NA,NA,GCST90446795/GCST005537,0.862692058086395/0.852048635482788,NA,NA,0.8626921,NA,NA,0.8520486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,IL18R1,8809,GWAS,1,137,24
0.398050649088219,ENSG00000112977,DAP,protein_coding,0.652947743620143,NA,NA,GCST000964/GCST90446794/GCST005537,0.802619338035583/0.770407855510712/0.709453403949738,NA,0.7704079,NA,NA,NA,0.7094534,0.8026193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,DAP,1611,GWAS,1,18,0
0.396700205118659,ENSG00000085978,ATG16L1,protein_coding,0.638703106866417,NA,NA,GCST005537/GCST003097_2,0.84836333990097/0.809019088745117,NA,NA,NA,NA,0.8090191,0.8483633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ATG16L1,55054,GWAS,1,177,12
