score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST009600,GCST012091,GCST010641,GCST010416,GCST012088,GCST011102,GCST008103,GCST90020094,GCST003962,GCST001358,GCST012464,GCST012465,GCST90454587,GCST90454586,GCST002295_2,GCST007255,GCST008115,GCST001877,GCST000220,GCST006865,GCST002385,GCST009371,GCST90454588,GCST90446210,GCST002254,GCST90101737,GCST90479686,GCST90479737,GCST011767,GCST90446212,GCST90446211,GCST004139,GCST90479577,GCST90446209,GCST90446213,GCST002306,GCST90479698,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.71422006852037,ENSG00000149295,DRD2,protein_coding,0.684431324190064,NA,NA,GCST009600/GCST012091/GCST010641/GCST010416/GCST012088,0.763465225696564/0.754081547260284/0.738063037395477/0.738063037395477/0.738063037395477,0.7634652,0.7540815,0.738063,0.738063,0.738063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,DRD2,1813,GWAS,1,297,8
0.71333854555387,ENSG00000136531,SCN2A,protein_coding,0.703008680181701,NA,NA,GCST011102/GCST008103,0.925116717815399/0.925116717815399,NA,NA,NA,NA,NA,0.9251167,0.9251167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SCN2A,6326,GWAS,1,203,5
0.53743853701273,ENSG00000114988,LMAN2L,protein_coding,0.880339617707611,NA,NA,GCST90020094/GCST003962/GCST001358/GCST010641/GCST012464/GCST009600/GCST012091/GCST012465,0.952023148536682/0.950441896915436/0.947780907154083/0.921571552753448/0.921571552753448/0.921571552753448/0.918290674686432/0.918290674686432,0.9215716,0.9182907,0.9215716,NA,NA,NA,NA,0.9520231,0.9504419,0.9477809,0.9215716,0.9182907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,LMAN2L,81562,GWAS,1,75,0
0.528652816285747,ENSG00000151067,CACNA1C,protein_coding,0.748711244251169,NA,NA,GCST90454587/GCST90454586/GCST002295_2/GCST012465/GCST012464/GCST007255/GCST003962/GCST011102/GCST008103/GCST008115/GCST001877/GCST90020094/GCST010641/GCST009600/GCST012091,0.787533640861511/0.777274966239929/0.776017129421234/0.765479624271393/0.765479624271393/0.729126513004303/0.722957909107208/0.702141880989075/0.702141880989075/0.698043286800385/0.695686042308807/0.681580424308777/0.652732074260712/0.651922821998596/0.651922821998596,0.6519228,0.6519228,0.6527321,NA,NA,0.7021419,0.7021419,0.6815804,0.7229579,NA,0.7654796,0.7654796,0.7875336,0.777275,0.7760171,0.7291265,0.6980433,0.695686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,CACNA1C,775,GWAS,1,337,15
0.519207030412718,ENSG00000182511,FES,protein_coding,0.852992261132827,NA,NA,GCST90020094/GCST012088/GCST012465/GCST012091/GCST010641/GCST009600,0.973239600658417/0.908056795597076/0.907731771469116/0.790872097015381/0.790872097015381/0.753488063812256,0.7534881,0.7908721,0.7908721,NA,0.9080568,NA,NA,0.9732396,NA,NA,NA,0.9077318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FES,2242,GWAS,1,69,0
0.506431820143704,ENSG00000151150,ANK3,protein_coding,0.811175064423098,NA,NA,GCST90454587/GCST008103/GCST012464/GCST001358/GCST000220/GCST006865/GCST003962/GCST002385/GCST012465/GCST001877,0.862012207508087/0.862012207508087/0.862012207508087/0.840149700641632/0.823978781700134/0.823978781700134/0.774980485439301/0.735877454280853/0.732590079307556/0.643861651420593,NA,NA,NA,NA,NA,NA,0.8620122,NA,0.7749805,0.8401497,0.8620122,0.7325901,0.8620122,NA,NA,NA,NA,0.6438617,0.8239788,0.8239788,0.7358775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,ANK3,288,GWAS,1,366,12
0.494120195402888,ENSG00000183454,GRIN2A,protein_coding,0.653096121527532,NA,NA,GCST012091/GCST011102/GCST010641/GCST008103/GCST009600/GCST90020094,0.724628210067749/0.712441325187683/0.712441325187683/0.712441325187683/0.712441325187683/0.697305738925934,0.7124413,0.7246282,0.7124413,NA,NA,0.7124413,0.7124413,0.6973057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,GRIN2A,2903,GWAS,1,280,10
0.491554207866734,ENSG00000005108,THSD7A,protein_coding,0.805010418494074,NA,NA,GCST012465/GCST012464/GCST008103/GCST90454586/GCST90454587,0.908895552158356/0.901554822921753/0.894209206104279/0.883318781852722/0.883318781852722,NA,NA,NA,NA,NA,NA,0.8942092,NA,NA,NA,0.9015548,0.9088956,0.8833188,0.8833188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,THSD7A,221981,GWAS,1,17,0
0.459251975931593,ENSG00000078295,ADCY2,protein_coding,0.750118067237733,NA,NA,GCST012464/GCST012465,0.908214211463928/0.903588771820068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9082142,0.9035888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ADCY2,108,GWAS,1,136,3
0.457928813490735,ENSG00000172260,NEGR1,protein_coding,0.748090714457367,NA,NA,GCST009371/GCST012088/GCST010416/GCST009600,0.909485518932343/0.836587011814117/0.64466005563736/0.64466005563736,0.6446601,NA,NA,0.6446601,0.836587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9094855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NEGR1,257194,GWAS,1,83,4
0.449083912086751,ENSG00000127152,BCL11B,protein_coding,0.738708935048311,NA,NA,GCST009600/GCST010641/GCST90020094,0.866881787776947/0.829670548439026/0.820964992046356,0.8668818,NA,0.8296705,NA,NA,NA,NA,0.820965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,BCL11B,64919,GWAS,1,198,5
0.446377268571492,ENSG00000101017,CD40,protein_coding,0.729633919084933,NA,NA,GCST90454586/GCST90454588,0.946172058582306/0.946172058582306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9461721,NA,NA,NA,NA,NA,NA,NA,NA,0.9461721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CD40,958,GWAS,1,500,2
0.442887192685356,ENSG00000175806,MSRA,protein_coding,0.72168502417931,NA,NA,GCST90446210/GCST90454586/GCST90454588/GCST012465,0.852385401725769/0.840067028999329/0.78163468837738/0.605865716934204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6058657,NA,0.840067,NA,NA,NA,NA,NA,NA,NA,NA,0.7816347,0.8523854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,MSRA,4482,GWAS,1,116,3
0.440433046662211,ENSG00000105928,GSDME,protein_coding,0.724478918311987,NA,NA,GCST012091/GCST010641/GCST90020094/GCST009600/GCST010416,0.823716461658478/0.823716461658478/0.82210499048233/0.621156394481659/0.621156394481659,0.6211564,0.8237165,0.8237165,0.6211564,NA,NA,NA,0.822105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,GSDME,1687,GWAS,1,52,0
0.42652847877281,ENSG00000198822,GRM3,protein_coding,0.69291184855494,NA,NA,GCST010641/GCST009600/GCST012091,0.838076114654541/0.838076114654541/0.829730093479156,0.8380761,0.8297301,0.8380761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GRM3,2913,GWAS,1,152,6
0.425616131579345,ENSG00000196628,TCF4,protein_coding,0.693203693291983,NA,NA,GCST009600/GCST010416/GCST012088,0.838076114654541/0.838076114654541/0.83405065536499,0.8380761,NA,NA,0.8380761,0.8340507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TCF4,6925,GWAS,1,162,2
0.416027429512714,ENSG00000182732,RGS6,protein_coding,0.682176221312084,NA,NA,GCST009600,0.909358561038971,0.9093586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RGS6,9628,GWAS,1,103,0
0.413778081200491,ENSG00000158445,KCNB1,protein_coding,0.680633524121663,NA,NA,GCST009600/GCST012464/GCST012465,0.844004690647125/0.771974444389343/0.743329465389252,0.8440047,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7719744,0.7433295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,KCNB1,3745,GWAS,1,248,5
0.406818834224474,ENSG00000171045,TSNARE1,protein_coding,0.667210316191086,NA,NA,GCST012091/GCST010641/GCST009600/GCST90020094,0.771777808666229/0.771777808666229/0.767035961151123/0.760989248752594,0.767036,0.7717778,0.7717778,NA,NA,NA,NA,0.7609892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TSNARE1,203062,GWAS,1,78,5
0.405679468563057,ENSG00000138821,SLC39A8,protein_coding,0.667311921285861,NA,NA,GCST009600,0.870761036872864,0.870761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SLC39A8,64116,GWAS,1,57,1
0.40436268854827,ENSG00000159433,STARD9,protein_coding,0.665145918148727,NA,NA,GCST012465/GCST012464/GCST008103,0.809687852859497/0.788691520690918/0.785284161567688,NA,NA,NA,NA,NA,NA,0.7852842,NA,NA,NA,0.7886915,0.8096879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,STARD9,57519,GWAS,1,28,1
0.401502598613499,ENSG00000002822,MAD1L1,protein_coding,0.652772270814449,NA,NA,GCST012465/GCST009600/GCST90454588/GCST90020094/GCST010641/GCST002254/GCST90101737/GCST012464/GCST012091/GCST90454586/GCST008115,0.693034529685974/0.693034529685974/0.693034529685974/0.66403067111969/0.66403067111969/0.657299876213074/0.650714933872223/0.584307491779327/0.584307491779327/0.584307491779327/0.502801358699799,0.6930345,0.5843075,0.6640307,NA,NA,NA,NA,0.6640307,NA,NA,0.5843075,0.6930345,NA,0.5843075,NA,NA,0.5028014,NA,NA,NA,NA,NA,0.6930345,NA,0.6572999,0.6507149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,MAD1L1,8379,GWAS,1,124,6
0.399337987775706,ENSG00000078328,RBFOX1,protein_coding,0.653215355987854,NA,NA,GCST010416/GCST009600/GCST90479686/GCST90479737/GCST010416,0.739212572574615/0.739212572574615/0.717752933502197/0.717752933502197/0.646601498126984,0.7392126,NA,NA,0.6466015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7177529,0.7177529,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RBFOX1,54715,GWAS,1,125,7
0.399044425858355,ENSG00000102837,OLFM4,protein_coding,0.656397779856,NA,NA,GCST010416,0.865833163261414,NA,NA,NA,0.8658332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OLFM4,10562,GWAS,1,77,1
0.398874531530778,ENSG00000065609,SNAP91,protein_coding,0.656118316587739,NA,NA,GCST010641/GCST009600/GCST90020094,0.804794311523438/0.768823742866516/0.740381062030792,0.7688237,NA,0.8047943,NA,NA,NA,NA,0.7403811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SNAP91,9892,GWAS,1,146,2
0.398871513681721,ENSG00000008196,TFAP2B,protein_coding,0.653073698467136,NA,NA,GCST009600/GCST009371/GCST90446210,0.781810224056244/0.564290344715118/0.548718988895416,0.7818102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5642903,NA,0.548719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TFAP2B,7021,GWAS,1,58,3
0.398107066804213,ENSG00000158158,CNNM4,protein_coding,0.653336068394487,NA,NA,GCST012091/GCST012465/GCST009600/GCST010641/GCST012464,0.724933207035065/0.724291324615479/0.714041709899902/0.714041709899902/0.564269363880157,0.7140417,0.7249332,0.7140417,NA,NA,NA,NA,NA,NA,NA,0.5642694,0.7242913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,CNNM4,26504,GWAS,1,60,0
0.39628373791396,ENSG00000156395,SORCS3,protein_coding,0.650269282954638,NA,NA,GCST012088/GCST010416/GCST009600,0.816132783889771/0.704058051109314/0.697466671466827,0.6974667,NA,NA,0.7040581,0.8161328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SORCS3,22986,GWAS,1,36,1
0.394223821303393,ENSG00000196092,PAX5,protein_coding,0.646438606890851,NA,NA,GCST011767/GCST90446212,0.853495359420776/0.839388251304626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8534954,0.8393883,NA,NA,NA,NA,NA,NA,NA,2,PAX5,5079,GWAS,1,202,5
0.386806342239201,ENSG00000170396,ZNF804A,protein_coding,0.624945236591579,NA,NA,GCST010641/GCST009600/GCST012091/GCST90020094,0.648828506469727/0.64812707901001/0.64812707901001/0.64812707901001,0.6481271,0.6481271,0.6488285,NA,NA,NA,NA,0.6481271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ZNF804A,91752,GWAS,1,68,10
0.38295473455033,ENSG00000144619,CNTN4,protein_coding,0.627968349527178,NA,NA,GCST010641/GCST009600/GCST012091,0.727333188056946/0.723283648490906/0.71106082201004,0.7232836,0.7110608,0.7273332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CNTN4,152330,GWAS,1,89,5
0.382463380807375,ENSG00000256053,COA8,protein_coding,0.629123219797318,NA,NA,GCST90020094/GCST012091/GCST009600/GCST010416/GCST012088,0.737642705440521/0.729469656944275/0.53036642074585/0.53036642074585/0.53036642074585,0.5303664,0.7294697,NA,0.5303664,0.5303664,NA,NA,0.7376427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,COA8,84334,GWAS,1,6,0
0.381789441658659,ENSG00000174080,CTSF,protein_coding,0.626494814077941,NA,NA,GCST90454587/GCST012091,0.881197571754456/0.574327349662781,NA,0.5743273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8811976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CTSF,8722,GWAS,1,58,0
0.379873984244212,ENSG00000105866,SP4,protein_coding,0.605066680339595,NA,NA,GCST012465,0.795663416385651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7956634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SP4,6671,GWAS,1,18,0
0.378172139740802,ENSG00000196141,SPATS2L,protein_coding,0.622064454090051,NA,NA,GCST012091,0.849107205867767,NA,0.8491072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SPATS2L,26010,GWAS,1,42,0
0.376060114865804,ENSG00000134824,FADS2,protein_coding,0.609319388879701,NA,NA,GCST90454586/GCST90446211/GCST008103,0.716865241527557/0.691537022590637/0.631783127784729,NA,NA,NA,NA,NA,NA,0.6317831,NA,NA,NA,NA,NA,NA,0.7168652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691537,NA,NA,NA,NA,NA,NA,3,FADS2,9415,GWAS,1,75,0
0.373557481790528,ENSG00000149256,TENM4,protein_coding,0.610391541306112,NA,NA,GCST002385/GCST004139,0.808306813240051/0.782963693141937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8083068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7829637,NA,NA,NA,NA,NA,2,TENM4,26011,GWAS,1,31,5
0.373299035087602,ENSG00000131018,SYNE1,protein_coding,0.608700946912461,NA,NA,GCST90446212/GCST001877,0.810761094093323/0.762022972106934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8107611,NA,NA,NA,NA,NA,NA,NA,2,SYNE1,23345,GWAS,1,148,4
0.372703867886714,ENSG00000134516,DOCK2,protein_coding,0.613069562112918,NA,NA,GCST90454586/GCST90454587,0.795080363750458/0.795080363750458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7950804,0.7950804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DOCK2,1794,GWAS,1,103,0
0.370693486112768,ENSG00000007372,PAX6,protein_coding,0.609154705951689,NA,NA,GCST009600/GCST010416,0.801610589027405/0.801610589027405,0.8016106,NA,NA,0.8016106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PAX6,5080,GWAS,1,412,3
0.368833592900833,ENSG00000090263,MRPS33,protein_coding,0.606703253643129,NA,NA,GCST010641/GCST009600,0.739466905593872/0.708344399929047,0.7083444,NA,0.7394669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,MRPS33,51650,GWAS,1,179,1
0.367430472714457,ENSG00000165379,LRFN5,protein_coding,0.604395227479809,NA,NA,GCST010416,0.880204379558563,NA,NA,NA,0.8802044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LRFN5,145581,GWAS,1,46,3
0.366182943763319,ENSG00000162105,SHANK2,protein_coding,0.598273003345982,NA,NA,GCST012464/GCST012465/GCST008103,0.723022282123566/0.723022282123566/0.723022282123566,NA,NA,NA,NA,NA,NA,0.7230223,NA,NA,NA,0.7230223,0.7230223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SHANK2,22941,GWAS,1,125,6
0.36600829527575,ENSG00000135250,SRPK2,protein_coding,0.60205585358348,NA,NA,GCST009600/GCST008103/GCST012465,0.763640224933624/0.632814764976501/0.616430222988129,0.7636402,NA,NA,NA,NA,NA,0.6328148,NA,NA,NA,NA,0.6164302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SRPK2,6733,GWAS,1,123,1
0.365057304331751,ENSG00000168703,WFDC12,protein_coding,0.600491545692294,NA,NA,GCST011102,0.921173334121704,NA,NA,NA,NA,NA,0.9211733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WFDC12,128488,GWAS,1,21,0
0.364360791864896,ENSG00000162613,FUBP1,protein_coding,0.599345835572668,NA,NA,GCST90446211,0.937991380691528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9379914,NA,NA,NA,NA,NA,NA,1,FUBP1,8880,GWAS,1,151,0
0.364033971827825,ENSG00000136861,CDK5RAP2,protein_coding,0.598808241428146,NA,NA,GCST90479686,0.812570750713348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8125708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CDK5RAP2,55755,GWAS,1,107,0
0.363692894801082,ENSG00000125848,FLRT3,protein_coding,0.59824719561819,NA,NA,GCST90446210,0.878115117549896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8781151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FLRT3,23767,GWAS,1,59,1
0.35921857450626,ENSG00000237515,SHISA9,protein_coding,0.590887278482226,NA,NA,GCST010416,0.767783403396606,NA,NA,NA,0.7677834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SHISA9,729993,GWAS,1,50,2
0.356557591879789,ENSG00000130449,ZSWIM6,protein_coding,0.586510164118346,NA,NA,GCST90020094/GCST009600,0.805898249149323/0.635465741157532,0.6354657,NA,NA,NA,NA,NA,NA,0.8058982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ZSWIM6,57688,GWAS,1,25,0
0.355526033042186,ENSG00000120658,ENOX1,protein_coding,0.584813328159951,NA,NA,GCST010416,0.776763737201691,NA,NA,NA,0.7767637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ENOX1,55068,GWAS,1,25,2
0.352471154961663,ENSG00000151322,NPAS3,protein_coding,0.575691301669017,NA,NA,GCST009600,0.921076476573944,0.9210765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NPAS3,64067,GWAS,1,40,2
0.352250441744746,ENSG00000066248,NGEF,protein_coding,0.57942522920147,NA,NA,GCST90020094/GCST009600,0.700659334659576/0.695577025413513,0.695577,NA,NA,NA,NA,NA,NA,0.7006593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NGEF,25791,GWAS,1,70,1
0.351746104999287,ENSG00000235272,RAMACL,protein_coding,0.578595633551044,NA,NA,GCST012464/GCST012465,0.762276232242584/0.757878601551056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7622762,0.7578786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RAMACL,353267,GWAS,1,18,0
0.349923039313128,ENSG00000108039,XPNPEP1,protein_coding,0.575596828928344,NA,NA,GCST012464/GCST012465,0.757450461387634/0.757450461387634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7574505,0.7574505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,XPNPEP1,7511,GWAS,1,43,1
