score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST006959,GCST005537,GCST90013534,GCST002318,GCST005529,GCST90132222,FINNGEN_R12_M13_RHEUMA,FINNGEN_R12_RHEUMA_SEROPOS_WIDE,GCST007278,GCST90131437,GCST90131438,GCST90480459,FINNGEN_R12_M13_PSORIARTH,GCST90476230,GCST90480500,GCST006048,GCST005568,GCST90476228,GCST90476191,FINNGEN_R12_RHEUMA_SEROPOS_STRICT,GCST90014459,GCST90255369,GCST90255368,GCST90255367,GCST90446530,GCST90014458,GCST90132226,GCST90132223,GCST90132224,GCST90474002,GCST90480501,GCST90480502,GCST011389,GCST90132225,GCST009877,GCST90132227,GCST000679,FINNGEN_R12_RHEUMA_OTHER_WIDE,FINNGEN_R12_RHEUMA_NOS,FINNGEN_R12_RHEUMA_SERONEG,GCST005569,GCST002323,GCST90131439,GCST90018910,GCST000420,GCST003620,GCST90044540,GCST90454274,GCST007843,GCST90436650,GCST90436651,GCST000070,GCST90479436,GCST90480693,GCST000040,GCST90302862,GCST90302861,GCST003097_2,GCST90129453,GCST000232,GCST90570209,GCST90038685,GCST008644,GCST90428109,GCST003270,GCST007043,GCST90014455,GCST000835,GCST90014454,GCST90018690,GCST90013684,GCST001149,FINNGEN_R12_M13_ANKYLOSPON,GCST000563,GCST001454,GCST001681,GCST90302863,GCST007844,FINNGEN_R12_M13_ANKYLOSPON_STRICT,GCST000122,GCST90428832,GCST000677,GCST002433,GCST002434,GCST90668066,GCST005826,GCST90668064,GCST90668065,GCST005567,GCST010730,GCST001042,FINNGEN_R12_FELTY,GCST90014439,GCST90014438,GCST90479433,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.412944044108467,ENSG00000122025,FLT3,protein_coding,0.652021061743661,NA,NA,GCST90132225/GCST90131438/GCST90131438/GCST90428832,0.772574245929718/0.742943167686462/0.742943167686462/0.506653726100922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7429432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7725742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5066537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FLT3,2322,GWAS,1,333,16
0.412539495935635,ENSG00000181634,TNFSF15,protein_coding,0.662106492524838,NA,NA,GCST005537,0.870560884475708,NA,0.8705609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TNFSF15,9966,GWAS,1,82,17
0.410176699859559,ENSG00000082482,KCNK2,protein_coding,0.674709525279885,NA,NA,GCST90014454/GCST90014455,0.887876749038696/0.887876749038696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8878767,NA,0.8878767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,KCNK2,3776,GWAS,1,81,0
0.409285035352421,ENSG00000153066,TXNDC11,protein_coding,0.673242804872495,NA,NA,GCST90132226/GCST90013534/GCST90132225/GCST90132222/GCST90132223,0.78634238243103/0.701758086681366/0.694786310195923/0.694786310195923/0.625719130039215,NA,NA,0.7017581,NA,NA,0.6947863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7863424,0.6257191,NA,NA,NA,NA,NA,0.6947863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TXNDC11,51061,GWAS,1,39,0
0.407735227911519,ENSG00000104415,CCN4,protein_coding,0.670085558516286,NA,NA,GCST90132225/GCST90132222,0.881791889667511/0.881791889667511,NA,NA,NA,NA,NA,0.8817919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8817919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CCN4,8840,GWAS,1,49,3
0.406031298500842,ENSG00000182185,RAD51B,protein_coding,0.667890654817979,NA,NA,GCST006959/GCST90132222/GCST90132225/GCST90013534/GCST90428109/GCST002318/GCST90132226,0.728825926780701/0.727333188056946/0.727333188056946/0.727333188056946/0.714509785175323/0.709800660610199/0.656599462032318,0.7288259,NA,0.7273332,0.7098007,NA,0.7273332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6565995,NA,NA,NA,NA,NA,NA,0.7273332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7145098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RAD51B,5890,GWAS,1,195,2
0.405773550955137,ENSG00000178233,TMEM151B,protein_coding,0.667466679676864,NA,NA,GCST90018690/GCST90132224/GCST90132224,0.739986538887024/0.739986538887024/0.725553393363953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7255534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7399865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TMEM151B,441151,GWAS,1,11,0
0.405400389125737,ENSG00000185811,IKZF1,protein_coding,0.637761210358056,NA,NA,GCST90131437/GCST005537,0.859651923179626/0.757667362689972,NA,0.7576674,NA,NA,NA,NA,NA,NA,NA,0.8596519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,IKZF1,10320,GWAS,1,290,28
0.405091736978063,ENSG00000026103,FAS,protein_coding,0.641957996821119,NA,NA,GCST005537/GCST90480459,0.85368949174881/0.809130668640137,NA,0.8536895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8091307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FAS,355,GWAS,1,270,20
0.404432103375637,ENSG00000112033,PPARD,protein_coding,0.659788723090359,NA,NA,FINNGEN_R12_M13_ANKYLOSPON/FINNGEN_R12_M13_ANKYLOSPON_STRICT/FINNGEN_R12_M13_RHEUMA/FINNGEN_R12_RHEUMA_SEROPOS_WIDE,0.773024916648865/0.773024916648865/0.690483748912811/0.529274940490723,NA,NA,NA,NA,NA,NA,0.6904837,0.5292749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7730249,NA,NA,NA,NA,NA,0.7730249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PPARD,5467,GWAS,1,217,3
0.400667152362953,ENSG00000187605,TET3,protein_coding,0.659067041737407,NA,NA,GCST90132224/GCST90132222/GCST90013534,0.800001084804535/0.800001084804535/0.757024943828583,NA,NA,0.7570249,NA,NA,0.8000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TET3,200424,GWAS,1,65,1
0.398823472884338,ENSG00000112977,DAP,protein_coding,0.656034328991387,NA,NA,GCST90132225/GCST90132222/GCST90132226/GCST005537,0.766720175743103/0.749979913234711/0.725135982036591/0.709453403949738,NA,0.7094534,NA,NA,NA,0.7499799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725136,NA,NA,NA,NA,NA,NA,0.7667202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,DAP,1611,GWAS,1,18,2
0.397121407540927,ENSG00000186635,ARAP1,protein_coding,0.653234560744575,NA,NA,GCST90132224/GCST90013534/GCST90132222,0.835219323635101/0.651218473911285/0.651218473911285,NA,NA,0.6512185,NA,NA,0.6512185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8352193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ARAP1,116985,GWAS,1,62,2
0.396907755196017,ENSG00000146221,DRC5,protein_coding,0.652883118860485,NA,NA,GCST90132224/GCST90013684/GCST90132227/GCST90132224/GCST011389,0.719367325305939/0.659869492053986/0.637851715087891/0.613667964935303/0.520960927009583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613668,NA,NA,NA,0.5209609,NA,NA,0.6378517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6598695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TCTE1,202500,GWAS,1,1,NA
0.394685106909917,ENSG00000065361,ERBB3,protein_coding,0.644944388772246,NA,NA,GCST90302863,0.927591383457184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9275914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ERBB3,2065,GWAS,1,308,12
0.394678012735157,ENSG00000081059,TCF7,protein_coding,0.647695534829602,NA,NA,GCST010730/GCST90132225/GCST90013534,0.781501710414886/0.775977909564972/0.770224213600159,NA,NA,0.7702242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7759779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7815017,NA,NA,NA,NA,NA,3,TCF7,6932,GWAS,1,251,16
0.39440737864761,ENSG00000067715,SYT1,protein_coding,0.638765042393493,NA,NA,GCST90480502/FINNGEN_R12_FELTY,0.887876749038696/0.651372969150543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8878767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.651373,NA,NA,NA,2,SYT1,6857,GWAS,1,251,2
0.394352582224132,ENSG00000168243,GNG4,protein_coding,0.648680053343943,NA,NA,GCST90480459/GCST90132223,0.853886187076569/0.852572977542877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8538862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GNG4,2786,GWAS,1,319,11
0.393545881096336,ENSG00000133789,SWAP70,protein_coding,0.647353091244037,NA,NA,GCST011389/GCST90013534,0.856669247150421/0.832709729671478,NA,NA,0.8327097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8566692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SWAP70,23075,GWAS,1,99,3
0.39277614451268,ENSG00000085978,ATG16L1,protein_coding,0.638703106866417,NA,NA,GCST005537/GCST003097_2,0.84836333990097/0.809019088745117,NA,0.8483633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8090191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ATG16L1,55054,GWAS,1,177,12
0.390459543144683,ENSG00000138795,LEF1,protein_coding,0.639617210746861,NA,NA,GCST90132224/GCST90132222,0.84169739484787/0.84169739484787,NA,NA,NA,NA,NA,0.8416974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8416974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LEF1,51176,GWAS,1,419,21
0.389735402865667,ENSG00000185668,POU3F1,protein_coding,0.641085143896019,NA,NA,GCST90132226/GCST90132223/FINNGEN_R12_M13_RHEUMA/GCST90132225/GCST90132222/GCST90428109,0.712221384048462/0.710136473178864/0.710136473178864/0.689704298973083/0.674402356147766/0.568591713905334,NA,NA,NA,NA,NA,0.6744024,0.7101365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7122214,0.7101365,NA,NA,NA,NA,NA,0.6897043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5685917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,POU3F1,5453,GWAS,1,51,1
0.38954222268079,ENSG00000154319,FAM167A,protein_coding,0.640767377160666,NA,NA,GCST90132227/GCST90132223/GCST006959,0.771556556224823/0.578423380851746/0.51005232334137,0.5100523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5784234,NA,NA,NA,NA,NA,NA,NA,0.7715566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FAM167A,83648,GWAS,1,29,7
0.388443048454828,ENSG00000153814,JAZF1,protein_coding,0.638959319022666,NA,NA,GCST005537/GCST90013534,0.858518302440643/0.770085036754608,NA,0.8585183,0.770085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,JAZF1,221895,GWAS,1,115,3
0.386256201213953,ENSG00000123106,CCDC91,protein_coding,0.635362121365522,NA,NA,GCST002318/GCST90480502,0.851158261299133/0.775856733322144,NA,NA,NA,0.8511583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7758567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CCDC91,55297,GWAS,1,27,0
0.385567493968214,ENSG00000065675,PRKCQ,protein_coding,0.634229250241958,NA,NA,GCST90132224,0.830719470977783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8307195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PRKCQ,5588,GWAS,1,143,19
0.385037786973688,ENSG00000096433,ITPR3,protein_coding,0.625454822089306,NA,NA,GCST90302863/GCST90480459/GCST90255367/GCST90255368,0.729901671409607/0.69849956035614/0.564063966274261/0.564063966274261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6984996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564064,0.564064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7299017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ITPR3,3710,GWAS,1,266,10
0.384294363328291,ENSG00000155849,ELMO1,protein_coding,0.628943410324583,NA,NA,GCST008644/GCST90428109,0.834850609302521/0.798854172229767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8348506,0.7988542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ELMO1,9844,GWAS,1,113,1
0.384078902190272,ENSG00000142606,MMEL1,protein_coding,0.631780629800634,NA,NA,GCST90132226,0.806361377239227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8063614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MMEL1,79258,GWAS,1,80,2
0.383834864224711,ENSG00000188316,ENO4,protein_coding,0.631379205877847,NA,NA,GCST90014439/GCST90014438,0.830856680870056/0.830856680870056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8308567,0.8308567,NA,1,ENO4,387712,GWAS,1,152,1
0.382515377501695,ENSG00000112062,MAPK14,protein_coding,0.579286341049238,NA,NA,FINNGEN_R12_M13_ANKYLOSPON,0.832155108451843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8321551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,MAPK14,1432,GWAS,1,480,21
0.381578126854518,ENSG00000064999,ANKS1A,protein_coding,0.627667044264947,NA,NA,GCST90132222/GCST90013534/GCST90132224,0.71232545375824/0.71232545375824/0.71232545375824,NA,NA,0.7123255,NA,NA,0.7123255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7123255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ANKS1A,23294,GWAS,1,40,1
