score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST000959,GCST009325,GCST90455618,GCST90479727,GCST90480008,GCST001126,GCST90475830,GCST90296432,GCST001445,GCST003984,GCST90270939,GCST004902,GCST002544,FINNGEN_R12_G6_PARKINSON,GCST90275127,GCST90256604,GCST009324,GCST90018894,GCST001430,GCST000855,GCST002353,GCST000772,GCST009373,GCST90476961,GCST003922,GCST009512,GCST000530,GCST000528,GCST90278092,GCST012431,GCST010049,GCST90308590,GCST90320240,GCST90476962,GCST90428733,GCST010991,GCST90270129,GCST90042681,GCST002455,GCST90479726,GCST007198,GCST90651411,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.476843447547992,ENSG00000080854,IGSF9B,protein_coding,0.783763332216811,NA,NA,GCST90275127/GCST90308590/GCST010991/GCST002544/GCST004902/GCST009325,0.884820759296417/0.857247710227966/0.815522372722626/0.768842041492462/0.768842041492462/0.744428694248199,NA,0.7444287,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768842,0.768842,NA,0.8848208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8572477,NA,NA,NA,0.8155224,NA,NA,NA,NA,NA,NA,5,IGSF9B,22997,GWAS,1,13,0
0.472811320983334,ENSG00000189157,FAM47E,protein_coding,0.774020638285689,NA,NA,GCST004902/GCST003984/GCST90308590/GCST001126/GCST002544/GCST010991/GCST009325,0.841765403747559/0.841765403747559/0.841765403747559/0.841765403747559/0.841765403747559/0.833300769329071/0.805965542793274,NA,0.8059655,NA,NA,NA,0.8417654,NA,NA,NA,0.8417654,NA,0.8417654,0.8417654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8417654,NA,NA,NA,0.8333008,NA,NA,NA,NA,NA,NA,3,FAM47E,100129583,GWAS,1,12,4
0.470916730374884,ENSG00000078070,MCCC1,protein_coding,0.755810322283347,NA,NA,GCST000959/GCST90270939/GCST009325/GCST010991/GCST009324/GCST002544/GCST004902/GCST90308590/GCST90275127/GCST001126,0.833981275558472/0.738016188144684/0.734910368919373/0.726010501384735/0.722361743450165/0.721424281597137/0.719917714595795/0.719917714595795/0.718227446079254/0.693355202674866,0.8339813,0.7349104,NA,NA,NA,0.6933552,NA,NA,NA,NA,0.7380162,0.7199177,0.7214243,NA,0.7182274,NA,0.7223617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7199177,NA,NA,NA,0.7260105,NA,NA,NA,NA,NA,NA,9,MCCC1,56922,GWAS,1,128,17
0.459723596801735,ENSG00000004468,CD38,protein_coding,0.735758151987662,NA,NA,GCST010991/GCST000530,0.9116131067276/0.829472243785858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8294722,NA,NA,NA,NA,NA,NA,NA,NA,0.9116131,NA,NA,NA,NA,NA,NA,2,CD38,952,GWAS,1,356,2
0.454044611594681,ENSG00000116991,SIPA1L2,protein_coding,0.738964994965136,NA,NA,GCST90308590/GCST002544/GCST004902,0.906621515750885/0.856245577335358/0.853725552558899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8537256,0.8562456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9066215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SIPA1L2,57568,GWAS,1,38,2
0.441197727927032,ENSG00000069275,NUCKS1,protein_coding,0.706140820053149,NA,NA,GCST003984/GCST010991,0.817390739917755/0.764406859874725,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8173907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7644069,NA,NA,NA,NA,NA,NA,2,NUCKS1,64710,GWAS,1,23,8
0.440973572501119,ENSG00000151229,SLC2A13,protein_coding,0.71857163421437,NA,NA,GCST003922/GCST90308590/GCST010991,0.821382462978363/0.771020412445068/0.713329792022705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8213825,NA,NA,NA,NA,NA,NA,0.7710204,NA,NA,NA,0.7133298,NA,NA,NA,NA,NA,NA,3,SLC2A13,114134,GWAS,1,46,0
0.437303393243546,ENSG00000153086,ACMSD,protein_coding,0.701180684468941,NA,NA,GCST000959/GCST002544/GCST004902/GCST009325,0.822588622570038/0.745578706264496/0.745578706264496/0.672396838665009,0.8225886,0.6723968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7455787,0.7455787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ACMSD,130013,GWAS,1,57,11
0.434509541527045,ENSG00000197915,HRNR,protein_coding,0.714127271357146,NA,NA,GCST009324/GCST009325,0.939748108386993/0.939748108386993,NA,0.9397481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9397481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HRNR,388697,GWAS,1,46,0
0.432342301809361,ENSG00000117280,RAB29,protein_coding,0.695307106440318,NA,NA,GCST90270939/GCST000530,0.828532993793488/0.777867197990417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7778672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RAB29,8934,GWAS,1,64,14
0.428510240000968,ENSG00000158715,SLC45A3,protein_coding,0.703954910493516,NA,NA,GCST009324/GCST009325/GCST90275127,0.853223085403442/0.834679543972015/0.795440554618835,NA,0.8346795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7954406,NA,0.8532231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SLC45A3,85414,GWAS,1,57,3
0.424613725392276,ENSG00000152128,TMEM163,protein_coding,0.68849874772658,NA,NA,GCST90308590/GCST009325,0.858904540538788/0.715103566646576,NA,0.7151036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8589045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TMEM163,81615,GWAS,1,6,4
0.423086852458037,ENSG00000107651,SEC23IP,protein_coding,0.694197944953318,NA,NA,GCST90308590,0.768617331981659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7686173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SEC23IP,11196,GWAS,1,99,0
0.422031714122351,ENSG00000151929,BAG3,protein_coding,0.666110438190384,NA,NA,GCST010991/GCST009325,0.878931939601898/0.837244153022766,NA,0.8372442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8789319,NA,NA,NA,NA,NA,NA,2,BAG3,9531,GWAS,1,234,1
0.411041571245921,ENSG00000130203,APOE,protein_coding,0.588510347257165,NA,NA,GCST90270129,0.953318297863007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9533183,NA,NA,NA,NA,NA,1,APOE,348,GWAS,1,500,12
0.405151751798636,ENSG00000164182,NDUFAF2,protein_coding,0.635540718400969,NA,NA,GCST009324/GCST009325/GCST004902,0.699395418167114/0.699395418167114/0.697971522808075,NA,0.6993954,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6979715,NA,NA,NA,NA,0.6993954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NDUFAF2,91942,GWAS,1,126,0
0.390415770588427,ENSG00000122550,KLHL7,protein_coding,0.638936669100364,NA,NA,GCST003984/GCST010991/GCST90275127,0.800884604454041/0.67868834733963/0.621631920337677,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8008846,NA,NA,NA,NA,0.6216319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6786883,NA,NA,NA,NA,NA,NA,3,KLHL7,55975,GWAS,1,97,0
0.379639211273541,ENSG00000173163,COMMD1,protein_coding,0.620222159778833,NA,NA,GCST90476961/GCST90479727,0.874531149864197/0.582748830318451,NA,NA,NA,0.5827488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8745311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,COMMD1,150684,GWAS,1,220,1
0.374069861388442,ENSG00000127415,IDUA,protein_coding,0.593598499548851,NA,NA,GCST000959,0.796250820159912,0.7962508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,IDUA,3425,GWAS,1,51,2
0.371278407570481,ENSG00000130783,CCDC62,protein_coding,0.599240680561524,NA,NA,GCST010991/GCST000959,0.711419224739075/0.697619080543518,0.6976191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7114192,NA,NA,NA,NA,NA,NA,2,CCDC62,84660,GWAS,1,35,14
