score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90472771,GCST90480460,GCST90480458,GCST90480461,GCST90476186,GCST90476187,GCST90476190,GCST90274859,GCST90014456,GCST90014457,FINNGEN_R12_L12_PSORIASIS,GCST90019017,FINNGEN_R12_PSORI_STRICT,GCST90019016,FINNGEN_R12_L12_PSORI_VULG,GCST000321,GCST000833,GCST90435380,GCST90478800,GCST90476188,GCST90476185,GCST002874,GCST003268,GCST011990,FINNGEN_R12_L12_PSORI_NAS,GCST90436607,GCST90436606,GCST90019015,GCST90436608,GCST002740_3,GCST000836,GCST005527,GCST90565134,GCST90018907,GCST90558097,GCST90473937,GCST90558096,GCST011991,GCST003097_2,GCST000322,GCST005537,GCST90624214,GCST90244705,GCST002738,GCST003269,GCST008479,GCST006036,GCST004346,GCST000834,GCST002889,GCST001473,GCST002740_2,GCST90435379,GCST011109,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.841465400183132,ENSG00000141527,CARD14,protein_coding,0.668692300561577,NA,NA,GCST90472771/GCST90480460/GCST90480458/GCST90480461/GCST90476186/GCST90476187/GCST90476190,0.779256820678711/0.671921730041504/0.611388087272644/0.60256028175354/0.5517418384552/0.525805830955505/0.511725962162018,0.7792568,0.6719217,0.6113881,0.6025603,0.5517418,0.5258058,0.511726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,CARD14,79092,GWAS,1,63,12
0.817407236384914,ENSG00000136695,IL36RN,protein_coding,0.529576023707761,NA,NA,GCST90274859,0.87111234664917,NA,NA,NA,NA,NA,NA,NA,0.8711123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,IL36RN,26525,GWAS,1,48,3
0.776648635723774,ENSG00000113302,IL12B,protein_coding,0.919589717554556,NA,NA,GCST90014456/GCST90014457/GCST90476186/FINNGEN_R12_L12_PSORIASIS/GCST90476187/GCST90019017/FINNGEN_R12_PSORI_STRICT/GCST90019016/FINNGEN_R12_L12_PSORIASIS/FINNGEN_R12_L12_PSORI_VULG/GCST000321/GCST90019017/GCST000833/GCST90435380/GCST90476190/GCST90478800/GCST90476188/GCST90476185/GCST002874/GCST003268/GCST011990/FINNGEN_R12_L12_PSORI_NAS/GCST90436607/GCST90436606/GCST90019015/GCST90476186/GCST90436608/GCST90476190/GCST002740_3/GCST000836/GCST005527/GCST90476187/GCST90476186/GCST90014457/GCST90019016/GCST90476190/GCST90014456/GCST90019017/GCST90476187/GCST90476186/GCST90565134/GCST90476190/GCST90476190/GCST90476187/GCST90480460/GCST90472771/FINNGEN_R12_L12_PSORI_NAS/FINNGEN_R12_L12_PSORI_VULG/GCST90436607/GCST90436606/FINNGEN_R12_L12_PSORI_VULG/GCST90018907/GCST90014456/GCST90014457/FINNGEN_R12_L12_PSORIASIS/GCST90558097/GCST90476190/GCST90473937/GCST90480458/GCST90019016/GCST90558096/GCST90019017/GCST011991/GCST90480461/FINNGEN_R12_PSORI_STRICT/GCST90476186/GCST90476187/FINNGEN_R12_L12_PSORIASIS/GCST003097_2/GCST000322/GCST005537/FINNGEN_R12_L12_PSORI_VULG/GCST90476190/GCST90019016/GCST90019017/GCST90624214/GCST90436608,0.935873448848724/0.93507581949234/0.931505441665649/0.930303931236267/0.922294914722443/0.9100102186203/0.906037569046021/0.906037569046021/0.889695882797241/0.889695882797241/0.875581085681915/0.869589030742645/0.869589030742645/0.860948801040649/0.859846830368042/0.858555138111115/0.858555138111115/0.858555138111115/0.857923269271851/0.849585711956024/0.847734212875366/0.844414532184601/0.843976676464081/0.839174628257751/0.838468968868256/0.833407819271088/0.824168741703033/0.818693697452545/0.818464875221252/0.818464875221252/0.812772691249847/0.810958385467529/0.810958385467529/0.79768180847168/0.782379627227783/0.774577975273132/0.761666297912598/0.748129427433014/0.668949365615845/0.613256752490997/0.613256752490997/0.613256752490997/0.613256752490997/0.613256752490997/0.606474578380585/0.606474578380585/0.606474578380585/0.587658703327179/0.585709929466248/0.585709929466248/0.585709929466248/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.573846638202667/0.570644021034241/0.532708942890167/0.532708942890167/0.532708942890167/0.527859270572662/0.52658599615097/0.524782598018646/0.523423492908478/0.523423492908478/0.519219517707825/0.518082201480865/0.511819303035736/0.509555041790009,0.6064746,0.6064746,0.5738466,0.5738466,0.5327089,0.5327089,0.5234235,NA,0.5738466,0.5738466,0.5327089,0.5180822,0.570644,0.5192195,0.5234235,0.8755811,0.869589,0.8609488,0.8585551,0.8585551,0.8585551,0.8579233,0.8495857,0.8477342,0.6064746,0.5857099,0.5857099,0.838469,0.509555,0.8184649,0.8184649,0.8127727,0.6132568,0.5738466,0.5738466,0.5738466,0.5738466,0.5738466,0.5278593,0.526586,0.5247826,0.5118193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,IL12B,3593,GWAS,1,90,15
0.729458524780116,ENSG00000105397,TYK2,protein_coding,0.893735729026154,NA,NA,GCST90014456/GCST90480460/GCST90472771/GCST90019016/GCST90476186/FINNGEN_R12_L12_PSORI_VULG/GCST90473937/GCST90019017/FINNGEN_R12_L12_PSORIASIS/GCST90480458/GCST90480461/GCST90014457/GCST90476187/GCST90476190/GCST011991/GCST011990/GCST005527/GCST90014457/GCST003268/GCST90014456/GCST90624214/GCST90018907/GCST90565134/GCST90019016/GCST90476186/GCST90019017/GCST90476190/GCST000833/GCST90476187,0.91415148973465/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.91083300113678/0.910416126251221/0.908879399299622/0.908879399299622/0.906984806060791/0.906984806060791/0.904930114746094/0.904004633426666/0.902970731258392/0.900238692760468/0.895050823688507/0.895050823688507/0.878319501876831/0.697571516036987/0.682645082473755/0.647647142410278/0.638873100280762/0.637269973754883/0.635298728942871,0.910833,0.910833,0.910833,0.910833,0.6826451,0.6352987,0.6388731,NA,0.9002387,0.9040046,0.910833,0.6476471,NA,0.6975715,0.910833,NA,0.63727,NA,NA,NA,NA,NA,0.9029707,0.9069848,NA,NA,NA,NA,NA,NA,NA,0.9049301,0.8783195,0.8950508,NA,0.910833,NA,0.9069848,NA,NA,NA,0.8950508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,TYK2,7297,GWAS,1,289,34
0.702118454674927,ENSG00000056972,TRAF3IP2,protein_coding,0.933108446793623,NA,NA,GCST90436607/GCST90436606/FINNGEN_R12_L12_PSORIASIS/GCST90014456/GCST90019016/GCST003268/GCST90480461/GCST90624214/GCST90480458/GCST90476186/GCST90019017/GCST90480460/GCST90476190/GCST90472771/GCST90476187/GCST011991/GCST011990/GCST002740_3/GCST000836/GCST90565134/GCST90018907/GCST90473937/FINNGEN_R12_L12_PSORI_VULG/GCST002874/GCST90558096/FINNGEN_R12_PSORI_STRICT,0.956804811954498/0.956804811954498/0.956804811954498/0.956804811954498/0.951283812522888/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.94407057762146/0.941129982471466/0.941129982471466/0.941129982471466/0.940373480319977/0.933638453483582/0.921929121017456/0.912980198860168/0.909574210643768/0.859254598617554/0.855088949203491/0.740576386451721,0.9440706,0.9440706,0.9440706,0.9440706,0.9440706,0.9440706,0.9440706,NA,0.9568048,NA,0.9568048,0.9440706,0.7405764,0.9512838,0.9095742,NA,NA,NA,NA,NA,NA,0.8592546,0.9440706,0.94113,NA,0.9568048,0.9568048,NA,NA,0.94113,0.9403735,NA,0.9336385,0.9219291,NA,0.9129802,0.8550889,0.94113,NA,NA,NA,0.9440706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,TRAF3IP2,10758,GWAS,1,50,13
0.609537467613042,ENSG00000115267,IFIH1,protein_coding,0.888640304372845,NA,NA,FINNGEN_R12_L12_PSORIASIS/GCST90476190/GCST002874/GCST90476190/GCST90476187/GCST011990/GCST90244705/GCST90019016/GCST90476186/GCST90476187/FINNGEN_R12_L12_PSORIASIS/GCST002740_3/GCST005537/GCST90480460/GCST011991/GCST90476186/GCST90019017/GCST90480458/GCST90480461/GCST90473937,0.923676788806915/0.908552706241608/0.90660572052002/0.874674916267395/0.874674916267395/0.870476067066193/0.870476067066193/0.870476067066193/0.863656580448151/0.863656580448151/0.835399091243744/0.796544373035431/0.796544373035431/0.796544373035431/0.796544373035431/0.790404498577118/0.790404498577118/0.749075412750244/0.749075412750244/0.706256806850433,NA,0.7965444,0.7490754,0.7490754,0.7904045,0.8636566,0.8746749,NA,NA,NA,0.8353991,0.7904045,NA,0.8704761,NA,NA,NA,NA,NA,NA,NA,0.9066057,NA,0.8704761,NA,NA,NA,NA,NA,0.7965444,NA,NA,NA,NA,NA,0.7062568,NA,0.7965444,NA,NA,0.7965444,NA,0.8704761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,IFIH1,64135,GWAS,1,384,23
0.583687483647207,ENSG00000118503,TNFAIP3,protein_coding,0.921007242370808,NA,NA,GCST90019017/GCST90019016/GCST90476190/GCST90476186/GCST90476187/GCST90472771/GCST90624214/GCST002738/GCST002874/GCST90480460/GCST005537/GCST90480461/GCST011991/GCST90480458/GCST002740_3/GCST90019017/GCST90019016/GCST90558096/GCST90476190/GCST90476187/GCST90476186/GCST003269/GCST003268/GCST90565134/GCST000322/FINNGEN_R12_L12_PSORIASIS/GCST011990/FINNGEN_R12_L12_PSORI_VULG/GCST90473937,0.943853557109833/0.943853557109833/0.943371474742889/0.942766726016998/0.942766726016998/0.940849781036377/0.918465912342072/0.912092745304108/0.912092745304108/0.91087931394577/0.91087931394577/0.910732507705688/0.910732507705688/0.910732507705688/0.910732507705688/0.864800930023193/0.864800930023193/0.854492902755737/0.853988587856293/0.853988587856293/0.853988587856293/0.838838338851929/0.824158787727356/0.816859185695648/0.783406019210815/0.780476331710815/0.766129195690155/0.68149745464325/0.601345777511597,0.9408498,0.9108793,0.9107325,0.9107325,0.8539886,0.8539886,0.8539886,NA,NA,NA,0.7804763,0.8648009,NA,0.8648009,0.6814975,NA,NA,NA,NA,NA,NA,0.9120927,0.8241588,0.7661292,NA,NA,NA,NA,NA,0.9107325,NA,NA,0.8168592,NA,NA,0.6013458,0.8544929,0.9107325,NA,0.783406,0.9108793,0.9184659,NA,0.9120927,0.8388383,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,TNFAIP3,7128,GWAS,1,243,30
0.579726277493015,ENSG00000162594,IL23R,protein_coding,0.926314485180993,NA,NA,GCST90476186/GCST90019016/GCST90476187/GCST90476190/GCST90480461/GCST005527/GCST90019017/FINNGEN_R12_L12_PSORIASIS/GCST90624214/GCST011990/GCST005537/GCST011991/GCST90473937/GCST90019016/GCST003268/GCST90565134/GCST90019017/GCST90472771/GCST003097_2/GCST002874/GCST90476190/GCST90476187,0.957100391387939/0.952755987644196/0.952755987644196/0.951077461242676/0.93980485200882/0.933442950248718/0.930815935134888/0.914621472358704/0.913383066654205/0.903722763061523/0.895778477191925/0.895729005336761/0.881414830684662/0.847880184650421/0.847398996353149/0.843433380126953/0.840724170207977/0.818782210350037/0.803474247455597/0.784946322441101/0.748682737350464/0.633976638317108,0.8187822,NA,NA,0.9398049,0.9571004,0.6339766,0.7486827,NA,NA,NA,0.9146215,0.8407242,NA,0.8478802,NA,NA,NA,NA,NA,NA,NA,0.7849463,0.847399,0.9037228,NA,NA,NA,NA,NA,NA,NA,0.933443,0.8434334,NA,NA,0.8814148,NA,0.895729,0.8034742,NA,0.8957785,0.9133831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,IL23R,149233,GWAS,1,196,35
0.568520490421982,ENSG00000107201,RIGI,protein_coding,0.901891983527207,NA,NA,GCST002738/GCST90014456/GCST90019017/GCST011991/GCST90019016/GCST002740_3/GCST90565134/GCST90472771/GCST90476190/GCST90476187/GCST90476186/GCST90480460/GCST90480458,0.957584977149963/0.932668268680573/0.919130563735962/0.919130563735962/0.919130563735962/0.916900992393494/0.914204895496368/0.914204895496368/0.865926444530487/0.865926444530487/0.865926444530487/0.830532729625702/0.82076621055603,0.9142049,0.8305327,0.8207662,NA,0.8659264,0.8659264,0.8659264,NA,0.9326683,NA,NA,0.9191306,NA,0.9191306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916901,NA,NA,0.9142049,NA,NA,NA,NA,0.9191306,NA,NA,NA,NA,NA,0.957585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,DDX58,23586,GWAS,1,1,NA
0.551142522099594,ENSG00000164307,ERAP1,protein_coding,0.877293446560034,NA,NA,GCST90019017/GCST90019016/GCST011991/GCST002740_3/GCST005537/GCST008479/GCST90473937/GCST005527/GCST90472771/GCST90565134/GCST000833,0.939553618431091/0.939553618431091/0.920255661010742/0.882729470729828/0.8584104180336/0.854141235351562/0.851415574550629/0.814453840255737/0.814453840255737/0.722393751144409/0.698739349842072,0.8144538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9395536,NA,0.9395536,NA,NA,0.6987393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8827295,NA,0.8144538,0.7223938,NA,NA,0.8514156,NA,0.9202557,NA,NA,0.8584104,NA,NA,NA,NA,0.8541412,NA,NA,NA,NA,NA,NA,NA,NA,9,ERAP1,51752,GWAS,1,101,12
0.547494287882868,ENSG00000169194,IL13,protein_coding,0.88383794290538,NA,NA,FINNGEN_R12_L12_PSORIASIS/FINNGEN_R12_L12_PSORI_VULG/GCST000322/GCST90565134/GCST90472771/GCST002874/GCST90624214/GCST011990/GCST90019017/GCST011991/GCST90019016/GCST90473937/GCST003268/GCST90476190,0.924614012241364/0.924614012241364/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.899126648902893/0.506087005138397,0.8991266,NA,NA,NA,NA,NA,0.506087,NA,NA,NA,0.924614,0.8991266,NA,0.8991266,0.924614,NA,NA,NA,NA,NA,NA,0.8991266,0.8991266,0.8991266,NA,NA,NA,NA,NA,NA,NA,NA,0.8991266,NA,NA,0.8991266,NA,0.8991266,NA,0.8991266,NA,0.8991266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,IL13,3596,GWAS,1,463,31
0.530462526707098,ENSG00000100906,NFKBIA,protein_coding,0.848629231702898,NA,NA,GCST90019017/FINNGEN_R12_L12_PSORI_VULG/GCST90565134/FINNGEN_R12_L12_PSORIASIS/GCST90624214,0.945689797401428/0.880519509315491/0.880519509315491/0.880519509315491/0.880519509315491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8805195,0.9456898,NA,NA,0.8805195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8805195,NA,NA,NA,NA,NA,NA,NA,NA,0.8805195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NFKBIA,4792,GWAS,1,500,25
0.525305539884555,ENSG00000137414,FAM8A1,protein_coding,0.86408772503108,NA,NA,GCST90480458/GCST90476186/GCST90476187/GCST90480460/GCST90480461/GCST90476190,0.953043639659882/0.953043639659882/0.953043639659882/0.953043639659882/0.953043639659882/0.953043639659882,NA,0.9530436,0.9530436,0.9530436,0.9530436,0.9530436,0.9530436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FAM8A1,51439,GWAS,1,46,0
0.522950925965901,ENSG00000145901,TNIP1,protein_coding,0.82492211306917,NA,NA,GCST90476187/GCST008479/GCST006036/GCST002738/GCST90624214/FINNGEN_R12_PSORI_STRICT/FINNGEN_R12_L12_PSORIASIS/GCST90018907/GCST90019016/GCST90014457/GCST003268/GCST90480458/GCST011990/GCST90480461/GCST90019017/GCST011991/GCST90472771/GCST90480460/GCST90014456/FINNGEN_R12_L12_PSORI_VULG/GCST90476187/GCST90019016/GCST90476190/GCST90019017/GCST90476186/GCST90565134/GCST90476190/GCST90476186,0.843708157539368/0.843508303165436/0.840392231941223/0.840392231941223/0.838449060916901/0.838449060916901/0.838449060916901/0.838449060916901/0.838449060916901/0.825726687908173/0.823431015014648/0.823431015014648/0.823431015014648/0.823431015014648/0.823431015014648/0.823431015014648/0.823431015014648/0.823431015014648/0.823431015014648/0.821325242519379/0.815884649753571/0.815884649753571/0.815884649753571/0.815884649753571/0.815884649753571/0.814250648021698/0.69294148683548/0.69294148683548,0.823431,0.823431,0.823431,0.823431,0.6929415,0.8158846,0.6929415,NA,0.823431,0.8257267,0.8384491,0.8158846,0.8384491,0.8158846,0.8213252,NA,NA,NA,NA,NA,NA,NA,0.823431,0.823431,NA,NA,NA,NA,NA,NA,NA,NA,0.8142506,0.8384491,NA,NA,NA,0.823431,NA,NA,NA,0.8384491,NA,0.8403922,NA,0.8435083,0.8403922,NA,NA,NA,NA,NA,NA,NA,10,TNIP1,10318,GWAS,1,92,19
0.519104051590882,ENSG00000185436,IFNLR1,protein_coding,0.847596390523279,NA,NA,GCST003268/GCST90019016/GCST011990/GCST011991/GCST90019017/GCST90472771,0.867234826087952/0.864433526992798/0.856570422649384/0.856092035770416/0.852441549301147/0.842682301998138,0.8426823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8524415,NA,0.8644335,NA,NA,NA,NA,NA,NA,NA,NA,0.8672348,0.8565704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,IFNLR1,163702,GWAS,1,119,14
0.518769679608583,ENSG00000111252,SH2B3,protein_coding,0.848529180643802,NA,NA,GCST90558096/GCST90014456/FINNGEN_R12_L12_PSORIASIS/GCST90472771/GCST005537/GCST90624214,0.945603847503662/0.910033524036407/0.902244389057159/0.888598620891571/0.85775226354599/0.847999513149261,0.8885986,NA,NA,NA,NA,NA,NA,NA,0.9100335,NA,0.9022444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9456038,NA,NA,NA,0.8577523,0.8479995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,SH2B3,10019,GWAS,1,100,12
0.517443456875251,ENSG00000149289,ZC3H12C,protein_coding,0.835185618502843,NA,NA,GCST90019016/GCST011990/GCST011991/GCST90019017/GCST90624214/GCST90476190/GCST003268/GCST90472771/GCST90480460/GCST90480458/GCST005537/GCST90480461/GCST90565134/GCST90476186/GCST90476187/FINNGEN_R12_L12_PSORIASIS/FINNGEN_R12_L12_PSORI_VULG,0.86984920501709/0.862994074821472/0.862994074821472/0.86106288433075/0.859104156494141/0.853839337825775/0.849531352519989/0.846317529678345/0.841716408729553/0.841716408729553/0.841716408729553/0.824402093887329/0.822560608386993/0.81011974811554/0.81011974811554/0.798578798770905/0.769025444984436,0.8463175,0.8417164,0.8417164,0.8244021,0.8101197,0.8101197,0.8538393,NA,NA,NA,0.7985788,0.8610629,NA,0.8698492,0.7690254,NA,NA,NA,NA,NA,NA,NA,0.8495314,0.8629941,NA,NA,NA,NA,NA,NA,NA,NA,0.8225606,NA,NA,NA,NA,0.8629941,NA,NA,0.8417164,0.8591042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,ZC3H12C,85463,GWAS,1,20,3
0.516753025984596,ENSG00000169926,KLF13,protein_coding,0.846064689309236,NA,NA,GCST90472771/GCST90565134/GCST004346/GCST90019017/GCST90019016,0.951003313064575/0.951003313064575/0.951003313064575/0.949563801288605/0.948581397533417,0.9510033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9495638,NA,0.9485814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9510033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9510033,NA,NA,NA,NA,NA,NA,3,KLF13,51621,GWAS,1,35,1
0.507924513829245,ENSG00000020633,RUNX3,protein_coding,0.802297607370919,NA,NA,GCST005527/GCST90558096/FINNGEN_R12_L12_PSORIASIS/GCST90018907/GCST90480461/FINNGEN_R12_L12_PSORI_VULG/GCST90480458/GCST90480460/GCST011990/GCST005537/GCST90473937/GCST90019017/GCST90624214/GCST90476186/GCST011991/GCST90019016/GCST90476187/GCST90472771/GCST90476190/GCST90565134,0.840660393238068/0.814237594604492/0.804151296615601/0.804151296615601/0.804151296615601/0.804151296615601/0.795549929141998/0.795549929141998/0.795549929141998/0.783439636230469/0.783439636230469/0.783439636230469/0.763321995735168/0.753953278064728/0.740183770656586/0.733938455581665/0.730166852474213/0.730166852474213/0.730166852474213/0.730166852474213,0.7301669,0.7955499,0.7955499,0.8041513,0.7539533,0.7301669,0.7301669,NA,NA,NA,0.8041513,0.7834396,NA,0.7339385,0.8041513,NA,NA,NA,NA,NA,NA,NA,NA,0.7955499,NA,NA,NA,NA,NA,NA,NA,0.8406604,0.7301669,0.8041513,NA,0.7834396,0.8142376,0.7401838,NA,NA,0.7834396,0.763322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,RUNX3,864,GWAS,1,262,14
0.507589287727782,ENSG00000007171,NOS2,protein_coding,0.803036566685012,NA,NA,FINNGEN_R12_L12_PSORIASIS/GCST002874/GCST002740_3/GCST000834/FINNGEN_R12_PSORI_STRICT/FINNGEN_R12_L12_PSORI_VULG/GCST90565134/GCST90476190/GCST90476187/GCST90473937/GCST90480460/GCST90476186/GCST90019016/GCST011990/GCST90480461/FINNGEN_R12_L12_PSORIASIS/GCST90624214/GCST90480458/GCST011991/GCST003268/GCST90019017/GCST90472771,0.806508183479309/0.805365860462189/0.805365860462189/0.80175656080246/0.799891233444214/0.799891233444214/0.784007549285889/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701/0.775641024112701,0.775641,0.775641,0.775641,0.775641,0.775641,0.775641,0.775641,NA,NA,NA,0.775641,0.775641,0.7998912,0.775641,0.7998912,NA,NA,NA,NA,NA,NA,0.8053659,0.775641,0.775641,NA,NA,NA,NA,NA,0.8053659,NA,NA,0.7840075,NA,NA,0.775641,NA,0.775641,NA,NA,NA,0.775641,NA,NA,NA,NA,NA,NA,0.8017566,NA,NA,NA,NA,NA,6,NOS2,4843,GWAS,1,213,9
0.507551267239648,ENSG00000154822,PLCL2,protein_coding,0.832451571476752,NA,NA,GCST90472771/GCST90473937/GCST90019016/GCST002889/GCST011990/GCST90565134/GCST90019017,0.853916525840759/0.848166465759277/0.823888897895813/0.823241949081421/0.815779447555542/0.80659407377243/0.771656394004822,0.8539165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7716564,NA,0.8238889,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8157794,NA,NA,NA,NA,NA,NA,NA,NA,0.8065941,NA,NA,0.8481665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8232419,NA,NA,NA,NA,7,PLCL2,23228,GWAS,1,7,1
0.499546801126422,ENSG00000213047,DENND1B,protein_coding,0.816886881731008,NA,NA,GCST90472771/GCST90480458/GCST90480461/GCST90480460/GCST90558096/GCST005527/GCST005537/GCST90476190/GCST90476186/GCST90476187,0.870743215084076/0.860948622226715/0.860948622226715/0.860948622226715/0.839220821857452/0.832147777080536/0.798720896244049/0.793056905269623/0.762222230434418/0.762222230434418,0.8707432,0.8609486,0.8609486,0.8609486,0.7622222,0.7622222,0.7930569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8321478,NA,NA,NA,NA,0.8392208,NA,NA,NA,0.7987209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,DENND1B,163486,GWAS,1,53,3
0.498628347571288,ENSG00000185338,SOCS1,protein_coding,0.813987976138406,NA,NA,GCST90019017/FINNGEN_R12_L12_PSORI_VULG/GCST90473937/GCST90480461/GCST90565134/GCST90624214/FINNGEN_R12_L12_PSORIASIS/GCST90480458/GCST90480460/GCST001473/GCST90472771/GCST90019016/GCST90476187/GCST90476186/GCST90476190,0.849420428276062/0.847379267215729/0.842628419399261/0.842628419399261/0.838822662830353/0.838332831859589/0.834340572357178/0.831865251064301/0.831865251064301/0.829624116420746/0.823431015014648/0.823431015014648/0.786008179187775/0.782877087593079/0.773795247077942,0.823431,0.8318653,0.8318653,0.8426284,0.7828771,0.7860082,0.7737952,NA,NA,NA,0.8343406,0.8494204,NA,0.823431,0.8473793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8388227,NA,NA,0.8426284,NA,NA,NA,NA,NA,0.8383328,NA,NA,NA,NA,NA,NA,NA,NA,0.8296241,NA,NA,NA,12,SOCS1,8651,GWAS,1,316,26
0.498340144560817,ENSG00000175354,PTPN2,protein_coding,0.813130165040885,NA,NA,GCST90476187/GCST90476186/GCST90476190/GCST90019017/GCST90472771/GCST005537/GCST90565134/GCST90480461/GCST90480460/GCST90480458/GCST004346/GCST90473937,0.856804013252258/0.856804013252258/0.856804013252258/0.832155108451843/0.832155108451843/0.817501127719879/0.812973380088806/0.800887882709503/0.797014355659485/0.797014355659485/0.788242816925049/0.763791263103485,0.8321551,0.7970144,0.7970144,0.8008879,0.856804,0.856804,0.856804,NA,NA,NA,NA,0.8321551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8129734,NA,NA,0.7637913,NA,NA,NA,NA,0.8175011,NA,NA,NA,NA,NA,NA,0.7882428,NA,NA,NA,NA,NA,NA,8,PTPN2,5771,GWAS,1,106,16
